,발화문,final_label
7628,사과 영상을 봤는데 사과가 진실되기 보다는 자기 변명을 하고 있어서 더 화가 났어.,1
7629,집 안에 갇혀있어. 밖에 물이 많이 차올라있어.,1
7630,하 코로나 때문에 밖에 나가지도 못하고 사람들도 못 만나고!,1
7631,코로나 때문에 회사가 재택근무 하기 시작했어.,1
7632,화장실은 청소를 해도해도 끝이 없어. 곰팡이가 사라지질 않아.,1
7633,걍 그렇지 뭐.,1
7634,아 이거 약을 치든가 해야지. 뭐 방법 없을까?,1
7635,집에 밖에 비가 많이 왔나봐!,1
7636,그냥 전망 좋다길래 넣었는데 사실 잘 모르겠어.,1
7637,곰팡이 제거제가 효과가 있을까?,1
7638,나갈 수가 없어. 물이 너무 많이 차올라서 엄두가 안나. 아직도 비가 오고 있고.,1
7639,나 너무 우울해.,1
7640,술 먹은 사람들끼리 서로 싸우고 있었어.,1
7641,주식을 시작했는데.,1
7642,시간이 지나면 떨어졌던 내 주식도 오를 날이 오겠지?,1
7643,상사 또라이새끼는 왜 집에 안가고 지랄이래?,1
7644,다른 직원들한테는 친절하게 하면서 맨날 나한테만 뭐라고 하니까 나도 화가 나서 그렇지.,1
7645,그럼 한 달간 얼마나 고생했는지 알어?,1
7646,니가 내 상황이 돼 봤어? 얼마나 짜증나는데!,1
7647,"와, 짜장면에서 벌레 나왔다.",1
7648,그래야 할 것 같아. 아무래도 안 없어져.,1
7649,따로 가서 서핑을 즐기려고 했지.,1
7650,냄새가 너무 독해서 버릴려고 밖에다 빼놨어.,1
7651,사과 영상을 봤는데 자기 변명만 하고 있었어. 사과가 진실되지 않아 보였어.,1
7652,너무 우울해.,1
7653,이번에 BTS 소속사가 상장을 했잖아. 그거 샀어.,1
7654,나 요즘 주식을 시작하게 되었어.,1
7655,응. 완전히 끝난 거야. 한 달 동안 주말에 쉬지도 못하고 일만 했거든.,1
7656,나 너무 우울해.,1
7657,코로나 때문에 밖에 나가지도 못하고 안에만 있으니까 너무 우울해.,1
7658,맞아. 하루종일 화장실만 닦고 있는 것 같아.,1
7659,당연히 지금은 진정됐지. 하지만 또 그럴까봐 무섭긴 해.,1
7660,코로나 때문에 회사가 재택근무한대.,1
7661,추천해줘서 하기 시작했어.,1
7662,"아, 지난 번에 안 치운 게 썩은 것 같애.",1
7663,그럼. 거기다 제품 산 사람들이 많대.,1
7664,맞아. 밖에 나가서 활동도 해야되는데 집에만 있으니 몸이 힘들어지는 것 같아.,1
7665,왜 대화 끝내려고 해. 나 아직 얘기 덜 끝났어.,1
7666,다른 직원들한테는 친절하면서 나한테만 자꾸 뭐라고 하니까 화가 나서 그래!,1
7667,코로나로 재택근무를 시작하면서 매일 집에 있다보니까 마음이 울적해.,1
7668,요즘엔 누구나 다 힘들지 뭐.,1
7669,아! 짜증나. 그 새끼 일 끝났으면 빨리 집에나 가지.남아가지고 자꾸 나한테 화를 내고 있어.,1
7670,아니 창문도 맨날 열어놓고! 환기도 맨날 시키고 있어! 아 짜증 나 진짜!,1
7671,무섭진 않지만. 좀 답답한 상황이야.,1
7672,음악을 들으면 내 기분이 좀 나아질까?,1
7673,엘리베이터.,1
7674,"아니, 냄새 이제 안 난다고.",1
7675,너무 욕심부렸던 거 같아. 손절도 중요하다고 하니까 이제 그만하는 것도 좋을 거 같애.,1
7676,화장실은 청소를 해도 곰팡이가 없어지지를 않아.,1
7677,어 짜장면에서 벌레가 나왔어.,1
7678,나도 이런 경우는 처음이야. 짜장면에서 벌레가 나오니까 너무 더러워.,1
7679,집 주변까지 물이 차올라서 밖으로 나갈 수가 없어서 엄청 당황스러워. 몸은 괜찮아.,1
7680,쓰레기통에서 역겨운 냄새가 나.,1
7681,맞아. 아무 이유 없이 슬픈게 너무 힘들어.,1
7682,아니 너무 무섭다니까?,1
7683,습기가 계속 생기니까 곰팡이가 나오고 있어서 너무나 신경 쓰여. 어떡하지?,1
7684,다행히 지나가던 아저씨가 잡아주셨어!,1
7685,화장실은 아무리 청소를 해도 곰팡이가 안 없어져.,1
7686,그래서 매일매일 청소를 하고 있는데 곰팡이가 안 없어져.,1
7687,주식 가격이 오르지는 않고 계속 떨어지고 있어서 속상해.,1
7688,몸도 처지고 게을러지고 있어. 뭔가를 하고 싶지가 않아.,1
7689,아니 진정성이 안 보여! 또 다시 거짓말을 할 것 같아.,1
7690,잘한다고 하면서 시키는데 정말 짜증나.,1
7691,폭락. 아예 폭망. 다 망했어. 없어.,1
7692,그래? 곰팡이 제거제가 효과가 있어? 나 구매해서 사용해볼래.,1
7693,삼성 증권에 들었는데 자꾸 내려가.,1
7694,별로 다를 게 없어.,1
7695,나 너무 우울해.,1
7696,나 너무 우울해.,1
7697,여기 본관에 두 번째 엘리베이터.,1
7698,사과 영상을 봤는데 사과라기보다는 자기 변명만 하고 있어서 더 화가 났어.,1
7699,요즘 주식하는데 정말 속상해!,1
7700,나한테 맨날 퉁명스럽게 그래!,1
7701,아 그치! 환기가 문제였지.,1
7702,그렇지. 경찰분들 진짜 고생 많으신 것 같애.,1
7703,아! 짜장면에서 벌레가 나왔어!,1
7704,내 휴가가 엉망이야!,1
7705,억지로 하는 사과는 진정성이 절대 없어.,1
7706,쓰레기통에서 역겨운 냄새가 나고 있어.,1
7707,이번주부터 일주일간 휴가기간인데 휴가기간 내내 비가 온대.,1
7708,나도 아는데 그게 그거라고 이새끼야.,1
7709,결국은 그렇게 해야지. 영화나 실컷 봐야겠어!,1
7710,장마철이 되면서 비가 엄청 많이 내려서 우리 동네가 고립되면서 집안에 갇히게 되었어.,1
7711,내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 고립되면서 갇히게 됐어.,1
7712,상사가 상사 다워야지. 그새끼가 얼마나 날 짜증나게 하는 줄 알아?,1
7713,아무도 대답을 안 해.,1
7714,다른사람들도 구경하는데 같이 구경할수도 있지.,1
7715,아 짜증나! 그 새끼는 왜 나한테만 그러는 거야? 할 일 없으면 집에나 갈 것이지. 결혼 못해서 히스테리 부리는 건가?,1
7716,어 그래야 되겠어.,1
7717,모든 업무가 비대면으로 이루어지다 보니까 외출할 일이 적어져서 그런지 몸이 쳐지고 힘들어!,1
7718,어떡해! 짜장면에서 벌레 나왔어!,1
7719,그니깐. 다음부턴 확실하게 조치를 취해줘야 되겠어. 나도 사과 받고.,1
7720,요즘 다들 왜 그러는 거지? 이해가 안 가.,1
7721,그래. 음악 좀 들으면서 좀 쉬어야겠어.,1
7722,나 너무 우울해.,1
7723,시간이 지나면서 주식이 떨어져서 손해를 보고 있어 속상해.,1
7724,사실 지금 내가 처음 산 돈의 70프로밖에 안 돼. 돈을 잃어서 정말 속상하다.,1
7725,내 휴가가 엉망진창이 되었어. 어떡할거야.,1
7726,나는 욕하면 기분이 좋아져.,1
7727,아으 짜증나. 그 새끼 일 끝났으면 빨리 집에나 가지. 회사에 남아서 나한테 잔소리 해.,1
7728,그래서 매일매일 청소를 하는데 곰팡이가 안없어져.,1
7729,코로나 때문에 집에만 있으니까 답답해.,1
7730,내 휴가가 엉망진창이 되었어.,1
7731,세 번 그래야할 것 같아. 아무리 청소를 해도 없어지지를 않는 거라고?,1
7732,다들 억지로 사과하기 바쁘더라고. 진정성은 하나도 없었어.,1
7733,나 너무 우울해. 매일매일이 힘들어.,1
7734,나 요즘 주식 시작했는데 너무 속상해.,1
7735,내가 음식물 쓰레기를 버렸어.,1
7736,화장실은 청소를 해도 해도 곰팡이가 사라지질 않아.,1
7737,응 집에 갇힌 것 같아.,1
7738,집에만 있으니까 온 몸이 쑤시는 것 같아. 좀이 쑤셔. 답답해.,1
7739,어. 우산 없는데.,1
7740,싫어. 너무 징그러워.,1
7741,아 짜증나. 그새끼는 왜 맨날 나한테만 그러지?,1
7742,유튜버들이 가짜가 많아. 허위 광고도 많고 짜증이 나. 도대체 뭘 믿으라는 건지.,1
7743,내가 쓰레기통을 제때 비우지 않아서 그래.,1
7744,나 너무 우울해.,1
7745,"아, 알지. 나도 그런거. 아는데 지금 너무 기분이 안 좋아!",1
7746,환절기라 비염이 좀 심해지긴 했어.,1
7747,반토막이 되었어.,1
7748,나 축하해줘. 기분 좋은 일이 있어.,1
7749,음 나에게 공감을 해주는게 더 좋지 않을까?,1
7750,그래서 그런가 하루종일 화장실 청소만 하는 것 같아.,1
7751,코로나 땜에 회사가 재택근무 한대.,1
7752,괜찮아. 얼른 누가 구해주러 왔으면 좋겠다.,1
7753,처음 샀을 때보다 많이 빠져있어.,1
7754,나 갇히게 된 것 같아! ,1
7755,내 휴가가 엉망이야!,1
7756,나 갇힌 것 같아! ,1
7757,그래서 그런가 하루종일 화장실 청소만 하는 기분이야.,1
7758,에이 뭘 그정도 가지고. 알아듣잖아.,1
7759,빨리 연락하는 게 낫겠어.,1
7760,영상이란 건 대체 뭐야?,1
7761,내 휴가가 엉망이야.,1
7762,나 너무 우울해.,1
7763,좋은 방향제 있어? 나는 냄새가 섞일까봐.,1
7764,짜장면에서 벌레가 나왔어!,1
7765,알았어. 짜장면 버리기 전에 사진 찍어 놓을게.,1
7766,그래야 할 것 같아. 냄새가 너무 지독해! 한참 걸리겠어.,1
7767,아니. 화장실에 창문이 없다니까?,1
7768,나 지금 집에 갇힌 것 같아. 아무래도.,1
7769,알았어. 지금 버리려고 묶어놨어.,1
7770,사과 영상을 봤는데 자기 변명만 하고 있어서 더 화가 났어.,1
7771,내 휴가가 엉망이야.,1
7772,유명한 유튜버들이 다들 돈 받고 뒷광고 해주고 있었어.,1
7773,진짜 별로였어. 다시는 여기서 안시켜먹어.,1
7774,내가 음식물 쓰레기를 쓰레기통에 버린게 잘못이지. 얼른 치워야겠어.,1
7775,집 안에 갇혀 있어. 이게 무슨 상황인지 모르겠어.,1
7776,벌레가 나온 사진을 찍어놨으니까 증거는 확실하잖아. 조치를 취해주겠지?,1
7777,좋은 생각이야. 나도 게임이나 영화를 하고 그냥 뒹굴뒹굴 지낼래.,1
7778,화장실은 청소를 해도 곰팡이가 안없어져.,1
7779,밖에 나갈 일이 없다 보니까 햇빛을 못 봐서 그런지 계속 몸이 쳐지고 기력도 없어.,1
7780,그리고 할 게 없어.,1
7781,와. 짜장면에서 벌레가 나왔다?,1
7782,벌레 보자마자 바로 찍어놨어.,1
7783,"날씨는 괜찮았는데, 근데 갑자기 동네에 경찰들이 막 몰려와가지고.",1
7784,"내가 이번주부터 일주일동안 휴가 기간인데, 계속 비가 온대.",1
7785,스트레스를 확 날려버릴 음악으로 부탁해.,1
7786,일단 괜찮긴 한데 걱정이야.,1
7787,나 너무 우울해!,1
7788,와 짜장면에서 벌레가 나왔어.,1
7789,그러니까. 다음부턴 조심해야 될 것 같아.,1
7790,청소를 해도 화장실은 곰팡이가 사라지지 않아.,1
7791,몸은 괜찮아. 집 안에만 있으니까. 다행히 물이 안 들어왔어.,1
7792,나 갇힌 것 같아.,1
7793,아직까지 집 안으로 물이 안들어오고 몸은 괜찮지만 나 혼자 고립 되있다니까 너무 무서워.,1
7794,친구가 같이 하자고 하더라고.,1
7795,사람은 밖에 나가서 활동을 해야하잖아. 친구도 만나고. 그런데 코로나가 내 일상을 다 바꿔버렸어.,1
7796,니 말이 맞긴 한데 그래도 너무 화가 나!,1
7797,믿을 수 있는 거겠지? 그래. 추천해 줘바.,1
7798,나 요즘 주식 하는데 후회가 돼.,1
7799,"오, 날 위해서 그렇게까지 해주고 정말 고마워!",1
7800,나 갇힌 것 같아!,1
7801,나 오늘 짭새가 몰려 있길래 구경 갔다 왔어.,1
7802,아직까지는 집 안으로 물이 들어오진 않았어. 몸도 아픈 데는 없어. 하지만 혼자 있으니까 너무 무서워.,1
7803,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.,1
7804,응. 나 혼자라서 너무 무서워! 비상 버튼도 안눌려!,1
7805,그래 알겠어.,1
7806,나 너무 우울해.,1
7807,비가 너무 많이 와서 나갈 수가 없어.,1
7808,자고 일어났더니 우리 집 빼고 다 주변이 물바다가 되어 있어.,1
7809,무섭지. 엄청 무서워죽겠어.,1
7810,음식점이 너무 많은 강남역이야.,1
7811,쓰레기통에서 역겨운 냄새가 나고있어.,1
7812,아휴 음악 가지고 풀릴 기분이 아냐!,1
7813,쓰레기통에서 역겨운 냄새가 나고 있어! ,1
7814,다행히 아무 일도 없었어.	,1
7815,난 대한항공을 들고 있었지.,1
7816,나 집에 갇힌 것 같아.,1
7817,"아, 그렇긴 한데 상사가 상사 같아야지.",1
7818,휴가 첫날부터 하루종일 비가 와.,1
7819,너의 말을 듣고 보니까 주식을 오를 때까지 기다려 봐야겠어.,1
7820,곰팡이 제거제가 조금이라도 효과가 있다고 하니까 나 구매해볼래.,1
7821,더럽고 치사해서 구경도 안 하고 그냥 와버렸어.,1
7822,내 휴가가 엉망진창이 되었어.,1
7823,그래? 뭐 들을만한 거 있을까?,1
7824,기분 나아지기 위해서 너한테 말 하는 거 아니잖아.,1
7825,맞아. 장마철은 정말 습기 때문에 곰팡이와의 전쟁인 거 같아.,1
7826,요즘 너무너무 우울해.,1
7827,너무 더러워서 못 먹겠어! 버려야 될 것 같아.,1
7828,주식 가격이 계속 떨어지고 있어서 계속 손해를 보고 있어. 너무 속상해.,1
7829,그니까. 그새끼때문에 때려치울려고 그냥.,1
7830,내가 쓰레기통에 음식물 쓰레기를 같이 버렸어.,1
7831,어쩔 수 없이 기다렸다가 팔아야겠지.,1
7832,누군가 싸우는지 말리고 있는 것 같아. 너무 시끄럽고 정신이 없어.,1
7833,그래. 경찰이라고 할게. 구경 별로 못했어. 사람들이 많아서.,1
7834,맞아. 우리 집 화장실은 환기가 될 만한 곳이 없어.,1
7835,화장실은 청소를 해도 곰팡이가 없어지지 않아.,1
7836,맞아. 환기도 잘 안되는데 장마철이라 아주 습기가 장난 아니야.,1
7837,"일도 없고, 어플라이 활동도 없고, 대면수업도 할 수 없고, 사람도 만날 수 없고. 다 할 수 없겠네요.",1
7838,너무 무서워.,1
7839,아 짜증나. 그 새끼는 일없으면 집에나 갈 것이지 도대체 왜 이러는 거야.,1
7840,그 양아치새끼들이 오토바이를 훔쳤나봐. 그래서 짭새들이 그새끼들 잡고 있었어.,1
7841,어휴 짜장면에서 벌레가 나왔어.,1
7842,화가 풀리는 음악으로 부탁해.,1
7843,욕을 하고 나도 기분이 좋진 않네. 음악을 들으면서 기분 전환을 해야겠어. 신나는 음악이 좋아.,1
7844,아니 요즘 다 왜 이러는 거야 이해가 안 돼.,1
7845,창문이 작아서 환기도 잘 안돼.,1
7846,청소를 아무리 해도 깨끗해지지가 않아.,1
7847,사과도 다들 억지로 하드라고.,1
7848,바닷가가서 놀기로 했는데.,1
7849,에휴. 그래. 그냥 음악이나 들으면서 기분을 풀어야겠어. 나는 신나는 음악을 좋아해.,1
7850,무슨 제약회사였는데 근데 선배 이야기랑 달리 오르지 않고 있어.,1
7851,너무 많이 내려가서 손해를 이만저만이 아니야.,1
7852,엘리베이터가 갑자기 쾅 하더니 그냥 멈춰버렸어.,1
7853,쓰레기통에서 역겨운 냄새가 나고 있어.,1
7854,짭새 구경 갔다 왔다가 우산도 잃어버렸어.,1
7855,아까 해피 산책시키다가 엄청 놀랐어.,1
7856,나 지금 너무 화가 나는데 내 기분을 잠재워줄만한 영상이 있어?,1
7857,야! 나 지금 엘리베이터에 갇혔어. 무서워.,1
7858,내가 잘못 말했다. 미안.,1
7859,"하, 씨발 짜증나. 그 새끼는 왜 자꾸 나한테 지랄이야!",1
7860,쓰레기통에서 역겨운 냄새가 나고 있어!  ,1
7861,난 영화를 보는게 제일 좋아. 영화 볼게.,1
7862,매우 많이 떨어졌어.,1
7863,다른 직원들한테는 친절하게 하면서 나한테 짜증내고 화를 내니까 나도 화가 나서 그래.,1
7864,여름 바다에 가서 수영도 하고 물놀이도 하고.,1
7865,몸이 축축 쳐지고 너무 너무 힘들어.,1
7866,진짜 그런 것 같아.,1
7867,맞아. 너의 말대로 냄새가 고약해서 얼른 버려야 해.,1
7868,내가 저지른 일이니 내가 처리해야 되겠지.,1
7869,곰팡이 제거제가 효과가 있어?,1
7870,응. 그 상사 새끼는 왜 집에 안 가고 내 옆에 붙어서 지랄이야?,1
